session_key,session_date,user_pseudo_id,ga_session_id,ga_session_number,channel_group,source,medium,device_category,country,session_start_ts,session_end_ts,session_duration_seconds,event_count,page_view_events,total_product_views,total_add_to_cart_events,total_begin_checkout_events,total_purchase_events,transaction_count,purchase_revenue_usd,session_engaged_flag,returning_user_flag,bounce_like_session,reached_product_view,reached_add_to_cart,reached_begin_checkout,reached_purchase,converted,funnel_stage
20389001.0533539034.2048287968,2020-11-23,20389001.053353906,2048287968,1,Paid Search,google,cpc,desktop,United Kingdom,2020-11-23 23:05:47.266450+00:00,2020-11-23 23:06:08.020721+00:00,20.754271,10,3,1,0,0,0,1,0.0,0,0,0,1,0,0,1,1,purchase
8781752.4665839495.809089170,2020-11-23,8781752.466583949,809089170,1,Paid Search,google,cpc,desktop,United States,2020-11-23 19:20:48.040904+00:00,2020-11-23 19:20:52.361665+00:00,4.320761,5,1,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,session_start
26165571.2427158937.8090669802,2020-11-23,26165571.24271589,8090669802,1,Paid Search,google,cpc,mobile,United States,2020-11-23 19:50:32.880342+00:00,2020-11-23 19:55:48.723758+00:00,315.843416,11,3,1,0,0,0,1,0.0,0,0,0,1,0,0,1,1,purchase
29397095.7007044011.8452901367,2020-11-23,29397095.7007044,8452901367,1,Paid Search,google,cpc,mobile,Italy,2020-11-23 01:54:27.692856+00:00,2020-11-23 01:54:32.596078+00:00,4.903222,4,1,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,session_start
3756526.8456902068.8499144577,2020-11-23,3756526.8456902066,8499144577,3,Paid Search,google,cpc,mobile,United States,2020-11-23 17:54:19.320900+00:00,2020-11-23 17:54:24.804188+00:00,5.483288,3,1,0,0,0,0,1,0.0,0,1,1,0,0,0,1,1,purchase
7485373.4913630799.7185706056,2020-11-23,7485373.49136308,7185706056,1,Paid Search,google,cpc,mobile,United States,2020-11-23 23:15:40.059153+00:00,2020-11-23 23:19:15.999236+00:00,215.940083,18,4,5,0,0,0,1,0.0,0,0,0,1,0,0,1,1,purchase
1665742.5939276510.8776483653,2020-11-23,1665742.593927651,8776483653,3,Paid Search,google,cpc,tablet,Canada,2020-11-23 15:42:04.425299+00:00,2020-11-23 15:47:00.216136+00:00,295.790837,28,7,3,0,1,0,1,0.0,0,1,0,1,0,1,1,1,purchase
61075770.3143256951.6097749657,2020-11-23,61075770.3143257,6097749657,4,Paid Search,google,cpc,tablet,Vietnam,2020-11-23 18:28:01.725139+00:00,2020-11-23 18:28:04.838490+00:00,3.113351,3,0,0,0,0,0,0,0.0,0,1,1,0,0,0,0,0,session_start
1855141.5891340673.6992063845,2020-11-23,1855141.5891340673,6992063845,1,Referral,shop.googlemerchandisestore.com,referral,desktop,United States,2020-11-23 13:00:36.630174+00:00,2020-11-23 13:00:40.596499+00:00,3.966325,4,1,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,session_start
3479777.6575517738.2610060506,2020-11-23,3479777.657551774,2610060506,1,Referral,shop.googlemerchandisestore.com,referral,desktop,United States,2020-11-23 01:10:24.945602+00:00,2020-11-23 01:11:07.454632+00:00,42.50903,5,1,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,session_start
4519410.4141043241.2954696254,2020-11-23,4519410.414104324,2954696254,2,Referral,(direct),referral,desktop,Pakistan,2020-11-23 04:27:44.053915+00:00,2020-11-23 04:28:20.455261+00:00,36.401346,4,1,1,0,0,0,1,0.0,0,1,1,1,0,0,1,1,purchase
68190934.3272713317.1362222661,2020-11-23,68190934.32727133,1362222661,1,Referral,shop.googlemerchandisestore.com,referral,desktop,United States,2020-11-23 14:22:14.088949+00:00,2020-11-23 14:40:29.235662+00:00,1095.146713,296,115,53,0,1,0,1,0.0,0,0,0,1,0,1,1,1,purchase
3319276.1178148028.7625679330,2020-11-23,3319276.117814803,7625679330,1,Referral,(direct),referral,mobile,Brazil,2020-11-23 05:01:55.139852+00:00,2020-11-23 05:14:53.986115+00:00,778.846263,8,2,2,0,0,0,1,0.0,0,0,0,1,0,0,1,1,purchase
48684912.1757166554.7047096646,2020-11-23,48684912.17571665,7047096646,9,Referral,shop.googlemerchandisestore.com,referral,mobile,Italy,2020-11-23 02:16:01.053845+00:00,2020-11-23 02:17:28.942415+00:00,87.88857,8,2,2,0,0,0,1,0.0,0,1,0,1,0,0,1,1,purchase
52207952.4900659673.2445348137,2020-11-23,52207952.49006597,2445348137,2,Referral,shop.googlemerchandisestore.com,referral,mobile,Canada,2020-11-23 05:41:25.435697+00:00,2020-11-23 05:41:25.435697+00:00,0.0,2,0,0,0,0,0,0,0.0,0,1,1,0,0,0,0,0,session_start
56195341.7260699365.9349453237,2020-11-23,56195341.726069935,9349453237,1,Referral,(direct),referral,mobile,Mexico,2020-11-23 15:55:15.007091+00:00,2020-11-23 15:56:38.948107+00:00,83.941016,7,1,2,0,0,0,1,0.0,0,0,1,1,0,0,1,1,purchase
6361327.5186120044.145278145,2020-11-23,6361327.518612005,145278145,1,Referral,(direct),referral,mobile,United States,2020-11-23 10:36:21.940064+00:00,2020-11-23 10:36:29.352956+00:00,7.412892,5,1,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,session_start
32820105.2111076078.2393354597,2020-11-23,32820105.211107608,2393354597,6,Referral,shop.googlemerchandisestore.com,referral,tablet,Canada,2020-11-23 21:13:13.062535+00:00,2020-11-23 21:20:16.928606+00:00,423.866071,74,21,10,0,2,2,2,386.0,0,1,0,1,0,1,1,1,purchase
3407011.9169756571.6351592473,2020-11-23,3407011.916975657,6351592473,1,Referral,(direct),referral,tablet,Ireland,2020-11-23 18:19:07.278999+00:00,2020-11-23 18:19:46.944847+00:00,39.665848,10,3,1,0,0,0,1,0.0,0,0,0,1,0,0,1,1,purchase
70633522.6899448468.4508271650,2020-11-23,70633522.68994485,4508271650,1,Referral,shop.googlemerchandisestore.com,referral,tablet,United States,2020-11-23 11:56:47.626263+00:00,2020-11-23 11:57:05.135961+00:00,17.509698,5,1,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,session_start
83430430.5857387055.7187335636,2020-11-23,83430430.5857387,7187335636,1,Referral,shop.googlemerchandisestore.com,referral,tablet,India,2020-11-23 19:13:12.193083+00:00,2020-11-23 19:13:46.861017+00:00,34.667934,9,3,0,0,0,0,1,0.0,0,0,0,0,0,0,1,1,purchase
8484046.1349360401.8122041084,2020-11-23,8484046.13493604,8122041084,2,Referral,shop.googlemerchandisestore.com,referral,tablet,Canada,2020-11-23 06:38:09.430559+00:00,2020-11-23 06:38:11.744888+00:00,2.314329,4,0,0,0,0,0,0,0.0,0,1,1,0,0,0,0,0,session_start
9147324811.3340748180.3849640687,2020-11-23,9147324811.334076,3849640687,1,Referral,(direct),referral,tablet,United Kingdom,2020-11-23 22:32:01.538951+00:00,2020-11-23 22:35:32.150920+00:00,210.611969,25,8,3,0,0,0,1,0.0,0,0,0,1,0,0,1,1,purchase
40364941.6631239452.7986145192,2020-11-24,40364941.66312394,7986145192,1,Direct,(direct),(none),desktop,United States,2020-11-24 15:09:51.435921+00:00,2020-11-24 15:39:36.854827+00:00,1785.418906,29,9,0,0,0,0,1,0.0,0,0,0,0,0,0,1,1,purchase
4268698.4893393516.6982471362,2020-11-24,4268698.489339352,6982471362,1,Direct,(direct),(none),desktop,Canada,2020-11-24 19:49:26.695020+00:00,2020-11-24 19:57:54.598470+00:00,507.90345,51,13,4,0,2,1,2,2.0,0,0,0,1,0,1,1,1,purchase
4760836.8958568825.7015875099,2020-11-24,4760836.895856882,7015875099,1,Direct,(direct),(none),desktop,United States,2020-11-24 02:05:05.859816+00:00,2020-11-24 02:07:26.804550+00:00,140.944734,6,1,2,0,0,0,1,0.0,0,0,1,1,0,0,1,1,purchase
8705629.5353311709.3382243585,2020-11-24,8705629.535331171,3382243585,1,Direct,(direct),(none),desktop,France,2020-11-24 02:02:57.155610+00:00,2020-11-24 02:03:04.482282+00:00,7.326672,5,1,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,session_start
2436179.9605488761.4024446420,2020-11-24,2436179.960548876,4024446420,1,Direct,(direct),(none),mobile,United States,2020-11-24 08:42:14.723694+00:00,2020-11-24 08:42:22.357835+00:00,7.634141,4,1,0,0,0,0,1,0.0,0,0,1,0,0,0,1,1,purchase
2907611.3360622434.4777318318,2020-11-24,2907611.336062243,4777318318,2,Direct,(direct),(none),mobile,India,2020-11-24 12:38:32.841899+00:00,2020-11-24 12:38:32.841899+00:00,0.0,2,0,0,0,0,0,0,0.0,0,1,1,0,0,0,0,0,session_start
32489744.4413296523.2691638262,2020-11-24,32489744.44132965,2691638262,1,Direct,(direct),(none),mobile,United States,2020-11-24 13:20:59.116435+00:00,2020-11-24 13:20:59.116435+00:00,0.0,3,1,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,session_start
33833471.9127887215.6124796012,2020-11-24,33833471.91278872,6124796012,1,Direct,(direct),(none),mobile,India,2020-11-24 10:15:00.035194+00:00,2020-11-24 10:15:17.438269+00:00,17.403075,5,3,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,session_start
12584578.8659028052.394130261,2020-11-24,12584578.865902804,394130261,2,Direct,(direct),(none),tablet,Ecuador,2020-11-24 01:58:44.953545+00:00,2020-11-24 01:58:44.953545+00:00,0.0,2,1,0,0,0,0,0,0.0,0,1,1,0,0,0,0,0,session_start
1637824.4654109142.8901995452,2020-11-24,1637824.4654109145,8901995452,1,Direct,(direct),(none),tablet,India,2020-11-24 20:51:30.088714+00:00,2020-11-24 20:52:57.223149+00:00,87.134435,10,3,2,0,0,0,1,0.0,0,0,0,1,0,0,1,1,purchase
2246709.2898933802.9220774386,2020-11-24,2246709.28989338,9220774386,2,Direct,(direct),(none),tablet,United States,2020-11-24 20:50:23.594630+00:00,2020-11-24 20:52:56.055116+00:00,152.460486,7,3,0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,session_start
61513522.1955496323.5368271512,2020-11-24,61513522.19554963,5368271512,1,Direct,(direct),(none),tablet,United Kingdom,2020-11-24 19:49:32.230996+00:00,2020-11-24 19:50:37.698566+00:00,65.46757,5,1,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,session_start
28505449.6406522222.4933914429,2020-11-24,28505449.640652224,4933914429,1,Organic Search,google,organic,desktop,United States,2020-11-24 10:50:29.753088+00:00,2020-11-24 10:50:31.233760+00:00,1.480672,4,1,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,session_start
3736581.8164812103.8458926738,2020-11-24,3736581.8164812103,8458926738,1,Organic Search,google,organic,desktop,United Kingdom,2020-11-24 21:59:53.980918+00:00,2020-11-24 22:09:12.701779+00:00,558.720861,10,2,3,0,0,0,1,0.0,0,0,0,1,0,0,1,1,purchase
50750994.6140589985.9141141960,2020-11-24,50750994.614059,9141141960,10,Organic Search,google,organic,desktop,United States,2020-11-24 18:42:37.253947+00:00,2020-11-24 18:42:37.253947+00:00,0.0,2,0,0,0,0,0,0,0.0,0,1,1,0,0,0,0,0,session_start
82413905.9045507107.823202464,2020-11-24,82413905.9045507,823202464,2,Organic Search,google,organic,desktop,United States,2020-11-24 11:45:27.726004+00:00,2020-11-24 12:00:09.261625+00:00,881.535621,4,1,0,0,0,0,0,0.0,0,1,1,0,0,0,0,0,session_start
42196594.2571934773.9534485909,2020-11-24,42196594.25719348,9534485909,1,Organic Search,google,organic,mobile,United States,2020-11-24 05:06:07.452185+00:00,2020-11-24 05:19:10.945043+00:00,783.492858,11,3,0,0,0,0,1,0.0,0,0,0,0,0,0,1,1,purchase
65432646.3980100818.4779802350,2020-11-24,65432646.39801008,4779802350,1,Organic Search,google,organic,mobile,Canada,2020-11-24 13:47:17.815716+00:00,2020-11-24 13:47:17.815716+00:00,0.0,3,1,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,session_start
9068490.5702693679.1784211403,2020-11-24,9068490.57026937,1784211403,7,Organic Search,google,organic,mobile,Italy,2020-11-24 13:36:39.968577+00:00,2020-11-24 13:50:46.883823+00:00,846.915246,8,3,0,0,0,0,1,0.0,0,1,0,0,0,0,1,1,purchase
17566505.2290403154.1565889739,2020-11-24,17566505.229040317,1565889739,3,Organic Search,google,organic,tablet,United States,2020-11-24 14:11:22.649676+00:00,2020-11-24 14:11:22.649676+00:00,0.0,2,0,0,0,0,0,0,0.0,0,1,1,0,0,0,0,0,session_start
2940645.9271370963.585126794,2020-11-24,2940645.9271370964,585126794,1,Organic Search,google,organic,tablet,United States,2020-11-24 15:11:31.418830+00:00,2020-11-24 15:12:07.229205+00:00,35.810375,6,1,3,0,0,0,1,0.0,0,0,1,1,0,0,1,1,purchase
3203761.6086307577.378103096,2020-11-24,3203761.608630758,378103096,1,Organic Search,google,organic,tablet,Italy,2020-11-24 04:20:04.169706+00:00,2020-11-24 04:20:48.652244+00:00,44.482538,6,1,1,0,0,0,1,0.0,0,0,1,1,0,0,1,1,purchase
4898462699.2813212949.7118635176,2020-11-24,4898462699.281322,7118635176,1,Organic Search,(direct),organic,tablet,Singapore,2020-11-24 05:25:41.201932+00:00,2020-11-24 05:26:03.030982+00:00,21.82905,5,1,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,session_start
5969585.7644205678.2656152765,2020-11-24,5969585.764420568,2656152765,1,Organic Search,google,organic,tablet,United States,2020-11-24 16:19:48.322066+00:00,2020-11-24 16:23:02.317294+00:00,193.995228,39,11,12,0,0,0,1,0.0,0,0,0,1,0,0,1,1,purchase
70220072.4800201462.6063478237,2020-11-24,70220072.48002015,6063478237,1,Organic Search,google,organic,tablet,Ireland,2020-11-24 01:57:03.683518+00:00,2020-11-24 01:57:08.519182+00:00,4.835664,4,1,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,session_start
75304441.1080871066.6109648928,2020-11-24,75304441.10808711,6109648928,1,Organic Search,google,organic,tablet,United Kingdom,2020-11-24 22:27:52.674036+00:00,2020-11-24 22:28:21.662874+00:00,28.988838,9,2,0,0,0,0,1,0.0,0,0,0,0,0,0,1,1,purchase
17205916.9690561233.7891581883,2020-11-24,17205916.969056126,7891581883,2,Other,(data deleted),(data deleted),desktop,South Korea,2020-11-24 02:40:22.645450+00:00,2020-11-24 02:46:12.143467+00:00,349.498017,5,1,0,0,0,0,1,0.0,0,1,1,0,0,0,1,1,purchase
3272305.6752127624.2344151950,2020-11-24,3272305.6752127623,2344151950,1,Other,(direct),(none),desktop,United States,2020-11-24 08:25:00.382535+00:00,2020-11-24 08:25:00.382535+00:00,0.0,3,1,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,session_start
9028088.0411031550.7778794808,2020-11-24,9028088.041103154,7778794808,1,Other,(direct),(none),desktop,Canada,2020-11-24 19:13:39.565599+00:00,2020-11-24 19:25:26.426669+00:00,706.86107,5,1,0,0,0,0,1,0.0,0,0,1,0,0,0,1,1,purchase
2069702.1059498264.6568749490,2020-11-24,2069702.1059498263,6568749490,2,Other,(data deleted),(data deleted),mobile,United States,2020-11-24 13:55:29.864771+00:00,2020-11-24 13:55:29.864771+00:00,0.0,2,1,0,0,0,0,0,0.0,0,1,1,0,0,0,0,0,session_start
2364019.1644885407.9914220418,2020-11-24,2364019.164488541,9914220418,1,Other,(direct),(none),mobile,Canada,2020-11-24 05:56:17.984065+00:00,2020-11-24 05:56:30.354548+00:00,12.370483,5,1,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,session_start
3272782.1631208136.780303316,2020-11-24,3272782.1631208137,780303316,1,Other,(direct),(none),mobile,United States,2020-11-24 01:55:27.778357+00:00,2020-11-24 01:55:32.412669+00:00,4.634312,5,1,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,session_start
3456211288.1837941717.5482836840,2020-11-24,3456211288.183794,5482836840,2,Other,(data deleted),(data deleted),mobile,India,2020-11-24 08:30:32.240385+00:00,2020-11-24 08:30:32.240385+00:00,0.0,2,0,0,0,0,0,0,0.0,0,1,1,0,0,0,0,0,session_start
45361529.8625829155.2365420897,2020-11-24,45361529.862582915,2365420897,2,Other,(direct),(none),mobile,Brazil,2020-11-24 19:37:24.052636+00:00,2020-11-24 19:38:14.750431+00:00,50.697795,7,2,0,0,0,0,1,0.0,0,1,0,0,0,0,1,1,purchase
56575397.8153659749.1673741675,2020-11-24,56575397.81536598,1673741675,3,Other,(data deleted),(data deleted),mobile,Poland,2020-11-24 08:30:40.839569+00:00,2020-11-24 09:09:47.063514+00:00,2346.223945,113,38,15,0,2,2,3,158.0,0,1,0,1,0,1,1,1,purchase
87053907.0031393999.3445529255,2020-11-24,87053907.00313939,3445529255,1,Other,(direct),(none),mobile,United States,2020-11-24 12:11:50.982633+00:00,2020-11-24 12:12:24.137015+00:00,33.154382,9,3,0,0,0,0,1,0.0,0,0,0,0,0,0,1,1,purchase
89541606.8577627554.7724749489,2020-11-24,89541606.85776275,7724749489,1,Other,(direct),(none),mobile,Colombia,2020-11-24 04:22:13.698154+00:00,2020-11-24 04:23:11.274334+00:00,57.57618,11,3,0,0,0,0,1,0.0,0,0,0,0,0,0,1,1,purchase
1600841.9861022475.4608020896,2020-11-24,1600841.9861022476,4608020896,2,Other,(data deleted),(data deleted),tablet,Bangladesh,2020-11-24 00:42:02.217319+00:00,2020-11-24 00:42:02.217319+00:00,0.0,2,0,0,0,0,0,0,0.0,0,1,1,0,0,0,0,0,session_start
1685011.3499902454.2332078176,2020-11-24,1685011.3499902454,2332078176,1,Other,(data deleted),(data deleted),tablet,Thailand,2020-11-24 14:57:31.195745+00:00,2020-11-24 14:58:50.883883+00:00,79.688138,4,1,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,session_start
2457234240.7082975286.5937687441,2020-11-24,2457234240.7082977,5937687441,1,Other,(direct),(none),tablet,United States,2020-11-24 20:37:48.501520+00:00,2020-11-24 20:42:10.673837+00:00,262.172317,8,2,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,session_start
26025218.0052930242.1529934006,2020-11-24,26025218.005293023,1529934006,1,Other,(direct),(none),tablet,United States,2020-11-24 19:26:24.426718+00:00,2020-11-24 19:43:44.956378+00:00,1040.52966,67,20,13,0,0,0,1,0.0,0,0,0,1,0,0,1,1,purchase
36560805.0195751537.8548837596,2020-11-24,36560805.01957515,8548837596,3,Other,(data deleted),(data deleted),tablet,Brazil,2020-11-24 23:22:19.895378+00:00,2020-11-24 23:22:26.756623+00:00,6.861245,6,2,0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,session_start
43243347.2746254106.183302795,2020-11-24,43243347.274625406,183302795,1,Paid Search,google,cpc,desktop,United States,2020-11-24 13:28:41.813848+00:00,2020-11-24 13:48:17.100076+00:00,1175.286228,299,115,58,0,1,0,1,0.0,0,0,0,1,0,1,1,1,purchase
7977427.3760765810.8742337438,2020-11-24,7977427.376076581,8742337438,1,Paid Search,google,cpc,desktop,Italy,2020-11-24 23:21:29.152712+00:00,2020-11-24 23:25:17.679268+00:00,228.526556,5,1,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,session_start
88208411.2188530335.5559020445,2020-11-24,88208411.21885304,5559020445,1,Paid Search,google,cpc,desktop,India,2020-11-24 18:54:45.036881+00:00,2020-11-24 18:54:50.985464+00:00,5.948583,5,1,0,0,0,0,1,0.0,0,0,1,0,0,0,1,1,purchase
1057466.7913835080.9795951460,2020-11-24,1057466.791383508,9795951460,4,Paid Search,google,cpc,mobile,France,2020-11-24 15:06:10.952567+00:00,2020-11-24 15:07:05.156197+00:00,54.20363,11,3,0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,session_start
10914492.1446145410.6995939256,2020-11-24,10914492.14461454,6995939256,1,Paid Search,google,cpc,mobile,France,2020-11-24 00:11:21.177960+00:00,2020-11-24 00:11:21.177960+00:00,0.0,3,1,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,session_start
22681964.9045193039.9641330869,2020-11-24,22681964.904519305,9641330869,1,Paid Search,google,cpc,mobile,United States,2020-11-24 15:36:04.986749+00:00,2020-11-24 15:37:25.210237+00:00,80.223488,9,3,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,session_start
3560826.6054676225.1304262985,2020-11-24,3560826.605467622,1304262985,2,Paid Search,google,cpc,mobile,United Kingdom,2020-11-24 20:16:16.763456+00:00,2020-11-24 20:16:21.206882+00:00,4.443426,3,1,0,0,0,0,0,0.0,0,1,1,0,0,0,0,0,session_start
6880004.6367550245.4428704208,2020-11-24,6880004.636755025,4428704208,1,Paid Search,google,cpc,mobile,Canada,2020-11-24 07:31:39.566928+00:00,2020-11-24 07:56:25.574407+00:00,1486.007479,293,114,53,0,1,0,1,0.0,0,0,0,1,0,1,1,1,purchase
9039077.1130954466.6463206363,2020-11-24,9039077.113095446,6463206363,1,Paid Search,google,cpc,mobile,Japan,2020-11-24 21:01:55.616060+00:00,2020-11-24 21:02:48.802289+00:00,53.186229,6,2,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,session_start
1858911.3250278211.5149361137,2020-11-24,1858911.3250278211,5149361137,1,Paid Search,google,cpc,tablet,United States,2020-11-24 14:19:41.311234+00:00,2020-11-24 14:50:45.323096+00:00,1864.011862,69,22,17,0,0,0,1,0.0,0,0,0,1,0,0,1,1,purchase
5804409.2972682483.8957341732,2020-11-24,5804409.297268248,8957341732,11,Paid Search,google,cpc,tablet,Turkey,2020-11-24 13:21:15.113228+00:00,2020-11-24 13:29:59.778091+00:00,524.664863,15,5,2,0,0,0,1,0.0,0,1,0,1,0,0,1,1,purchase
80813258.8147898915.174237805,2020-11-24,80813258.81478989,174237805,1,Paid Search,google,cpc,tablet,United States,2020-11-24 13:57:19.361576+00:00,2020-11-24 13:57:23.902723+00:00,4.541147,5,1,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,session_start
27778536.7644345130.2440811397,2020-11-24,27778536.764434513,2440811397,1,Referral,(direct),referral,desktop,United States,2020-11-24 19:13:59.044345+00:00,2020-11-24 19:19:48.530682+00:00,349.486337,42,14,3,0,0,0,1,0.0,0,0,0,1,0,0,1,1,purchase
28291638.2516541861.9737339530,2020-11-24,28291638.251654185,9737339530,1,Referral,(direct),referral,desktop,Taiwan,2020-11-24 02:38:08.436105+00:00,2020-11-24 02:38:08.436105+00:00,0.0,3,1,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,session_start
4266443.0554787361.1621253730,2020-11-24,4266443.055478736,1621253730,2,Referral,shop.googlemerchandisestore.com,referral,desktop,China,2020-11-24 13:24:15.418158+00:00,2020-11-24 13:24:24.833225+00:00,9.415067,3,1,0,0,0,0,0,0.0,0,1,1,0,0,0,0,0,session_start
5295235.3772737164.6899735673,2020-11-24,5295235.377273717,6899735673,2,Referral,shop.googlemerchandisestore.com,referral,desktop,United States,2020-11-24 09:31:06.923457+00:00,2020-11-24 09:31:28.719494+00:00,21.796037,5,1,0,0,0,0,1,0.0,0,1,1,0,0,0,1,1,purchase
5974253.0102174501.8813516623,2020-11-24,5974253.010217451,8813516623,4,Referral,(direct),referral,desktop,Canada,2020-11-24 16:41:27.651001+00:00,2020-11-24 16:44:09.914683+00:00,162.263682,21,9,0,0,0,0,1,0.0,0,1,0,0,0,0,1,1,purchase
6385641.3552490060.4113175602,2020-11-24,6385641.355249006,4113175602,1,Referral,(direct),referral,desktop,India,2020-11-24 18:29:01.899084+00:00,2020-11-24 18:36:30.254699+00:00,448.355615,5,1,0,0,0,0,1,0.0,0,0,1,0,0,0,1,1,purchase
7229120.5283115324.1801123269,2020-11-24,7229120.528311533,1801123269,1,Referral,shop.googlemerchandisestore.com,referral,desktop,Ireland,2020-11-24 18:03:20.062060+00:00,2020-11-24 18:05:40.002238+00:00,139.940178,4,2,0,0,0,0,1,0.0,0,0,0,0,0,0,1,1,purchase
3384065.3738146738.9100540837,2020-11-24,3384065.3738146736,9100540837,1,Referral,(direct),referral,mobile,United States,2020-11-24 13:14:59.156958+00:00,2020-11-24 13:15:03.950892+00:00,4.793934,5,1,0,0,0,0,1,0.0,0,0,1,0,0,0,1,1,purchase
41455757.2271899888.1519811662,2020-11-24,41455757.22718998,1519811662,2,Referral,(direct),referral,mobile,United States,2020-11-24 11:21:42.842208+00:00,2020-11-24 11:21:48.332422+00:00,5.490214,3,1,0,0,0,0,0,0.0,0,1,1,0,0,0,0,0,session_start
5005953.2994495562.6234532701,2020-11-24,5005953.299449556,6234532701,2,Referral,(direct),referral,mobile,France,2020-11-24 07:28:53.578081+00:00,2020-11-24 07:34:15.891020+00:00,322.312939,35,7,17,0,0,0,1,0.0,0,1,0,1,0,0,1,1,purchase
5347142.6728471804.4024552409,2020-11-24,5347142.672847181,4024552409,2,Referral,shop.googlemerchandisestore.com,referral,mobile,United States,2020-11-24 14:31:02.651573+00:00,2020-11-24 15:01:14.105017+00:00,1811.453444,16,5,4,0,0,0,1,0.0,0,1,0,1,0,0,1,1,purchase
7678672.3497324683.5907887129,2020-11-24,7678672.349732469,5907887129,2,Referral,(direct),referral,mobile,United States,2020-11-24 04:31:53.847845+00:00,2020-11-24 04:31:53.847845+00:00,0.0,2,0,0,0,0,0,0,0.0,0,1,1,0,0,0,0,0,session_start
